0,1,6,6.00,1008,0,22,0,97.768763,0,0.000000,127,12.880325,8,8,0,1,986,139,133
0,220,656,2.98,112640,0,5700,0,94.669908,0,0.000000,17989,16.821582,1928,1334,594,220,106940,20243,21119
0,242,724,2.99,123904,0,6308,0,94.635872,0,0.000000,19133,16.270111,2017,1411,606,242,117596,21267,22289
0,239,712,2.98,122368,0,4909,0,95.820669,0,0.000000,18694,15.915341,1691,1265,426,239,117459,20288,21440
0,240,717,2.99,122880,0,5074,0,95.692919,0,0.000000,18745,15.911753,1765,1309,456,240,117806,20509,21632
0,236,705,2.99,120832,0,3773,0,96.776839,0,0.000000,18662,15.942388,1475,1209,266,236,117059,19980,20716
0,240,715,2.98,122880,0,4886,0,95.859111,0,0.000000,18857,15.981321,1655,1267,388,240,117994,20557,21265
0,238,712,2.99,121856,0,4840,0,95.863813,0,0.000000,18667,15.952519,1714,1276,438,238,117016,20227,21170
0,239,714,2.99,122368,0,4537,0,96.149570,0,0.000000,18698,15.868490,1690,1339,351,239,117831,20232,21173
0,238,712,2.99,121856,0,5084,0,95.646217,0,0.000000,18719,16.030384,1840,1438,402,238,116772,20409,21076
0,239,714,2.99,122020,0,4801,0,95.904248,0,0.000000,18612,15.877972,1841,1455,386,239,117219,20280,20979
