Forced GVT,Total GVT Computations,Total All Reduce Calls,Average Reduction / GVT,total events processes,events aborted,events rolled back,event ties detected in PE queues,efficiency,total remote (shared mem) events processed,percent remote events,total remote network events processed,percent remote events,total rollbacks,primary rollbacks,secondary roll backs,fossil collect attempts,net events processed,remote sends,remote recvs
0,1,6,6.00,2032,0,31,0,98.450775,0,0.000000,303,15.142429,17,11,6,1,2001,319,333
0,112,335,2.99,114688,0,8990,0,91.494636,0,0.000000,18062,17.088308,2683,1677,1006,112,105698,21528,22510
0,124,368,2.97,126976,0,9316,0,92.082271,0,0.000000,19602,16.659867,2635,1726,909,124,117660,23274,23570
0,127,381,3.00,130048,0,13209,0,88.694700,0,0.000000,19025,16.283090,3208,1874,1334,127,116839,23775,24247
0,142,424,2.99,145408,0,27310,0,76.875138,0,0.000000,19282,16.327118,5127,2379,2748,142,118098,28792,29287
0,125,374,2.99,128000,0,10845,0,90.743033,0,0.000000,19078,16.284410,2749,1647,1102,125,117155,22834,23629
0,126,377,2.99,129024,0,12416,0,89.352360,0,0.000000,18918,16.223587,3129,1850,1279,126,116608,23080,23277
0,129,387,3.00,132096,0,14836,0,87.347774,0,0.000000,19164,16.343169,3509,2059,1450,129,117260,24094,24736
0,130,390,3.00,133120,0,15658,0,86.669731,0,0.000000,18992,16.168633,3680,2012,1668,130,117462,23924,25211
0,131,393,3.00,134144,0,16470,0,86.003705,0,0.000000,19099,16.230433,3866,2160,1706,131,117674,24523,25323
0,129,384,2.98,131165,0,13995,0,88.055816,0,0.000000,19012,16.225996,3197,1871,1326,129,117170,23782,24233
