0,1,4,4.00,60,0,0,0,100.000000,0,0.000000,0,0.000000,0,0,0,1,60,0,2
0,3379,9587,2.84,108128,0,707,0,99.341842,0,0.000000,18271,17.008779,387,351,36,3379,107421,18497,19355
0,3691,10450,2.83,118112,0,1049,0,99.103901,0,0.000000,19622,16.761915,559,508,51,3691,117063,20054,20625
0,3699,10492,2.84,118368,0,832,0,99.292132,0,0.000000,19030,16.190784,443,410,33,3699,117536,19458,19905
0,3701,10521,2.84,118432,0,1154,0,99.016013,0,0.000000,19188,16.361125,588,535,53,3701,117278,19716,20210
0,3690,10444,2.83,118080,0,761,0,99.351341,0,0.000000,19020,16.212208,403,381,22,3690,117319,19320,19891
0,3697,10476,2.83,118304,0,701,0,99.403927,0,0.000000,19101,16.241933,382,358,24,3697,117603,19331,20044
0,3688,10509,2.85,118016,0,1151,0,99.015103,0,0.000000,19152,16.388140,597,547,50,3688,116865,19616,19857
0,3697,10517,2.84,118304,0,767,0,99.347440,0,0.000000,19071,16.225529,392,359,33,3697,117537,19357,20296
0,3705,10582,2.86,118560,0,723,0,99.386441,0,0.000000,19122,16.227501,373,355,18,3705,117837,19378,20399
0,3687,10453,2.84,117984,0,362,0,99.692234,0,0.000000,18997,16.150890,206,195,11,3687,117622,19097,19922
