0,1,5,5.00,960,0,19,0,97.980871,0,0.000000,105,11.158342,7,3,4,1,941,105,121
0,365,1094,3.00,186880,0,80439,0,24.428557,0,0.000000,18245,17.140951,14866,5399,9467,365,106441,47011,47695
0,372,1115,3.00,190464,0,73151,0,37.644592,0,0.000000,19517,16.636690,13132,5105,8027,372,117313,44253,45075
0,367,1100,3.00,187904,0,70528,0,39.912759,0,0.000000,19222,16.376431,12535,5261,7274,367,117376,43800,43035
0,354,1058,2.99,181248,0,63542,0,46.016346,0,0.000000,19091,16.219224,11675,4795,6880,354,117706,39933,40344
0,370,1110,3.00,189440,0,72839,0,37.531411,0,0.000000,19032,16.322330,13013,5282,7731,370,116601,42248,42553
0,376,1127,3.00,192512,0,75274,0,35.793855,0,0.000000,19132,16.318941,13404,5228,8176,376,117238,42840,43687
0,375,1124,3.00,192000,0,74469,0,36.638844,0,0.000000,19219,16.352282,13361,5172,8189,375,117531,43013,43454
0,357,1068,2.99,182784,0,65369,0,44.326534,0,0.000000,19180,16.335221,12030,4811,7219,357,117415,39732,40523
0,373,1118,3.00,190976,0,73734,0,37.109568,0,0.000000,18933,16.148650,13247,5112,8135,373,117242,41963,42681
0,377,1130,3.00,192142,0,75057,0,35.895290,0,0.000000,18965,16.197634,13408,4985,8423,377,117085,42513,43493
