0,1,4,4.00,60,0,0,0,100.000000,0,0.000000,2,3.333333,0,0,0,1,60,2,1
0,3379,9587,2.84,108128,0,5599,0,94.539106,0,0.000000,16882,16.465585,2438,1999,439,3379,102529,19206,18137
0,3691,10450,2.83,118112,0,5255,0,95.343665,0,0.000000,18227,16.150527,2275,1932,343,3691,112857,20367,19361
0,3699,10492,2.84,118368,0,5394,0,95.225450,0,0.000000,17808,15.762919,2445,2166,279,3699,112974,19996,18921
0,3701,10521,2.84,118432,0,5596,0,95.040590,0,0.000000,17746,15.727250,2459,2140,319,3701,112836,20148,18859
0,3690,10444,2.83,118080,0,5506,0,95.108995,0,0.000000,17777,15.791391,2447,2119,328,3690,112574,20073,18795
0,3697,10476,2.83,118304,0,5863,0,94.785710,0,0.000000,17680,15.723802,2476,2162,314,3697,112441,19808,18900
0,3688,10509,2.85,118016,0,5194,0,95.396288,0,0.000000,17872,15.840882,2342,2068,274,3688,112822,19894,18885
0,3697,10517,2.84,118304,0,6100,0,94.563474,0,0.000000,17650,15.730277,2779,2501,278,3697,112204,20080,18864
0,3705,10582,2.86,118560,0,6300,0,94.388028,0,0.000000,17707,15.773205,2800,2494,306,3705,112260,20005,19112
0,3687,10453,2.84,117967,0,4722,0,95.830279,0,0.000000,17722,15.649256,2212,2002,210,3687,113245,19340,18741
