0,1,4,4.00,60,0,0,0,100.000000,0,0.000000,1,1.666667,0,0,0,1,60,1,2
0,3379,9587,2.84,108128,0,616,0,99.427041,0,0.000000,18028,16.768361,357,332,25,3379,107512,18268,19082
0,3691,10450,2.83,118112,0,409,0,99.652515,0,0.000000,19171,16.287605,201,191,10,3691,117703,19331,20270
0,3699,10492,2.84,118368,0,823,0,99.299843,0,0.000000,18656,15.871368,398,358,40,3699,117545,18878,19844
0,3701,10521,2.84,118432,0,628,0,99.466911,0,0.000000,18822,15.977386,339,327,12,3701,117804,19032,20107
0,3690,10444,2.83,118080,0,521,0,99.556818,0,0.000000,18666,15.877985,287,276,11,3690,117559,18894,19774
0,3697,10476,2.83,118304,0,888,0,99.243715,0,0.000000,18770,15.985896,479,460,19,3697,117416,19164,19814
0,3688,10509,2.85,118016,0,506,0,99.569398,0,0.000000,18695,15.909284,256,243,13,3688,117510,18887,19809
0,3697,10517,2.84,118304,0,858,0,99.269451,0,0.000000,18641,15.871975,433,392,41,3697,117446,18919,19869
0,3705,10582,2.86,118560,0,1231,0,98.950814,0,0.000000,18826,16.045479,621,577,44,3705,117329,19338,19985
0,3687,10453,2.84,117979,0,907,0,99.225263,0,0.000000,18599,15.886805,468,437,31,3687,117072,18907,19307
