0,1,5,5.00,120,0,0,0,100.000000,0,0.000000,1,0.833333,0,0,0,1,120,1,3
0,1692,4923,2.91,108288,0,980,0,99.086741,0,0.000000,18246,17.003392,546,484,62,1692,107308,18628,19450
0,1850,5366,2.90,118400,0,1152,0,99.017467,0,0.000000,19660,16.767877,619,566,53,1850,117248,20138,20739
0,1850,5355,2.89,118400,0,981,0,99.164530,0,0.000000,19049,16.223098,477,421,56,1850,117419,19519,19862
0,1849,5405,2.92,118336,0,1251,0,98.931545,0,0.000000,19161,16.365034,628,560,68,1849,117085,19757,20001
0,1847,5360,2.90,118208,0,844,0,99.280870,0,0.000000,19012,16.199175,432,395,37,1847,117364,19344,20061
0,1855,5419,2.92,118720,0,1086,0,99.076798,0,0.000000,19093,16.230852,538,477,61,1855,117634,19429,20233
0,1850,5386,2.91,118400,0,1446,0,98.763616,0,0.000000,19179,16.398755,666,597,69,1850,116954,19755,19993
0,1853,5403,2.92,118592,0,1057,0,99.100693,0,0.000000,19077,16.230910,546,496,50,1853,117535,19477,20148
0,1853,5426,2.93,118592,0,810,0,99.312289,0,0.000000,19080,16.199419,423,392,31,1853,117782,19374,20280
0,1845,5377,2.91,118045,0,528,0,99.550703,0,0.000000,19012,16.178085,284,266,18,1845,117517,19176,19823
