0,1,5,5.00,1920,0,570,0,57.777778,0,0.000000,185,13.703704,86,44,42,1,1350,409,369
0,289,867,3.00,295936,0,193917,0,-90.079299,0,0.000000,16907,16.572403,27482,8607,18875,289,102019,84803,82764
0,311,933,3.00,318464,0,205734,0,-82.501552,0,0.000000,18056,16.017032,27941,8772,19169,311,112730,85344,83376
0,307,921,3.00,314368,0,201314,0,-78.068887,0,0.000000,17674,15.633237,26924,8375,18549,307,113054,82562,80298
0,313,939,3.00,320512,0,207657,0,-84.003367,0,0.000000,17852,15.818528,28103,8493,19610,313,112855,84886,82892
0,312,936,3.00,319488,0,206029,0,-81.588944,0,0.000000,17837,15.721097,28480,8528,19952,312,113459,83275,80995
0,307,921,3.00,314368,0,201922,0,-79.572417,0,0.000000,17727,15.764900,28463,8478,19985,307,112446,83121,79679
0,314,942,3.00,321536,0,208419,0,-84.250820,0,0.000000,17893,15.818135,28739,8614,20125,314,113117,83687,81517
0,319,957,3.00,326656,0,213874,0,-89.634871,0,0.000000,17864,15.839407,29456,8699,20757,319,112782,86086,81627
0,315,945,3.00,322560,0,209743,0,-85.914357,0,0.000000,17987,15.943519,28742,8787,19955,315,112817,85355,81994
0,315,944,3.00,319740,0,207329,0,-84.438356,0,0.000000,17601,15.657720,28582,8500,20082,315,112411,83263,79694
